M
照	-8.77294860218
幹	-7.51032297237
偽	-10.4355804407
长	-6.11348507069
谀	-12.1476725072
疑	-8.88026395153
園	-8.61497281711
鈔	-12.4627535538
沫	-9.93259031244
猪	-10.9223085129
纷	-9.72310898729
汀	-12.0697109657
橄	-12.0697109657
蛇	-9.75965385787
忍	-10.0682309655
槙	-13.6791488781
柝	-15.7585904198
虜	-11.143469903
形	-7.89263500588
驤	-13.9668309506
啦	-10.4503227224
遨	-15.7585904198
迭	-11.1634705697
杲	-11.9084428181
廷	-8.03812872522
勿	-11.2699540501
辂	-13.9668309506
昇	-15.7585904198
莊	-8.79824269072
梘	-15.7585904198
舟	-10.6405966074
躬	-10.6771860548
隼	-14.3722960587
赁	-13.1195330902
濂	-13.0505402187
屋	-10.2173268747
跖	-13.0505402187
诚	-8.924481681
豫	-8.49666332712
滬	-10.2291613323
擰	-14.3722960587
聳	-10.6405966074
拴	-11.7882985063
盼	-10.8169479972
沁	-10.7281524984
悉	-11.9744007859
脈	-9.41823111609
锐	-10.4067322863
侗	-11.9973903041
氖	-15.0654432393
骥	-11.3518711726
琦	-8.06693359701
涫	-15.0654432393
爪	-12.2620828584
殯	-15.7585904198
夸	-10.8313367347
逾	-11.1838794413
慈	-9.54598432407
罌	-13.8126802708
哑	-12.0209208015
動	-5.5613144764
曝	-15.7585904198
鵠	-12.9860016976
幢	-13.8126802708
童	-9.06899115064
烩	-15.0654432393
剪	-13.1936410624
空	-6.99672704654
灾	-9.22045059605
紋	-10.1309693061
芊	-12.3246032153
後	-7.65026812965
笏	-14.6599781312
焓	-15.7585904198
果	-7.76632177655
綠	-8.19694867423
娥	-11.6477165556
霧	-10.8533156414
倩	-9.41999634162
熨	-12.2032423583
渭	-10.3972982541
薰	-12.6230962039
傾	-9.66502064977
豁	-15.7585904198
滂	-12.7140679821
嵋	-13.5613658425
鑑	-10.5328437461
盒	-12.1210042601
敛	-13.1936410624
损	-10.2614221945
胞	-8.87820633763
黢	-12.8682186619
赫	-8.74647512551
鋪	-11.6314560348
譯	-9.6317212357
旰	-12.8141514407
腳	-8.5186578285
援	-9.28008077761
齷	-12.9860016976
塹	-13.6791488781
掉	-11.9744007859
興	-7.14699655298
瞑	-11.4545253266
阐	-13.9668309506
途	-9.27090640133
挞	-12.9860016976
索	-8.24324584864
馥	-11.9744007859
咧	-10.6466026315
眦	-13.6791488781
溫	-8.8320133866
梯	-10.2056308349
吼	-13.5613658425
俁	-12.0209208015
扈	-11.7696063733
巍	-9.68554588572
籌	-9.64712308032
翡	-15.0654432393
坦	-8.24870735866
珩	-13.4560053268
仫	-13.9668309506
敲	-11.5244839152
祺	-8.99586091289
闽	-11.8667701217
膊	-11.6154556934
岌	-11.5100951778
鮎	-12.5805365895
閒	-9.44867214159
谗	-14.3722960587
纠	-12.292854517
夥	-8.00196708528
鐧	-15.7585904198
責	-6.91094306411
朱	-9.35171043375
骸	-14.1491525074
钼	-12.5805365895
草	-8.22275995702
痒	-14.1491525074
汗	-9.89495924422
廠	-10.8098305294
壤	-10.6526449459
韦	-9.75223726022
曰	-11.5390827146
艳	-7.64996715146
惴	-11.0951513257
避	-9.00165803057
梅	-8.13007279324
皑	-12.4627535538
吒	-11.7882985063
炕	-14.6599781312
宣	-8.41516419067
喧	-11.7696063733
瘦	-11.0951513257
嬸	-11.9973903041
瞻	-10.1864363876
鈾	-14.1491525074
仁	-7.91906483811
诃	-11.1238614316
囑	-12.3912945898
睐	-13.27368377
僕	-9.77970465492
乖	-12.6675479665
識	-7.23800299533
绡	-14.3722960587
屢	-11.4681309787
賭	-14.3722960587
巷	-11.2699540501
凿	-11.8667701217
貂	-12.292854517
嶌	-13.6791488781
钒	-12.7140679821
殘	-9.56214629202
斜	-10.5768068695
利	-5.60765702345
昱	-10.6959953868
庶	-13.1195330902
劾	-14.1491525074
衅	-11.8465674144
惊	-8.35735915541
奏	-9.31605025335
卓	-8.94185453922
瓒	-12.3912945898
違	-11.9973903041
苞	-12.3573930382
忠	-7.6220721677
叨	-11.0672425376
襯	-14.1491525074
柰	-15.0654432393
命	-7.0185737283
酿	-15.7585904198
退	-9.58897968733
瞅	-13.9668309506
阄	-15.7585904198
弊	-14.3722960587
舌	-9.63390702892
踔	-15.0654432393
废	-9.53403199054
炫	-11.5390827146
漪	-12.1750714814
键	-9.44867214159
堰	-7.70980213628
贾	-10.1601684608
铃	-9.36499966587
桐	-10.4652855951
賓	-9.00632004368
兖	-15.7585904198
痙	-14.6599781312
坚	-9.48006899565
查	-8.44204224264
囯	-15.7585904198
駱	-14.6599781312
慶	-7.16258604798
藹	-10.9464060644
仿	-11.7512572346
傀	-12.8141514407
球	-7.57017911174
鎂	-11.414784998
馆	-9.55808124578
昏	-9.69016483157
氓	-13.1936410624
讒	-14.3722960587
五	-6.17779054893
璘	-15.7585904198
窜	-13.4560053268
鸟	-10.0382786432
悠	-10.1713417614
單	-9.33534345628
礱	-11.6642458576
缵	-14.3722960587
改	-8.62769158952
蒸	-10.2492020832
欽	-9.66276585739
誼	-10.0682309655
珂	-11.6477165556
秆	-14.3722960587
翊	-8.52225107706
旎	-13.360695147
毒	-8.63411215733
触	-10.0784178108
迪	-8.1637060326
独	-8.19746883029
维	-6.42674063045
艷	-7.64996715146
蹿	-12.8682186619
霄	-10.3032693045
堆	-12.9860016976
粉	-9.9809380966
褐	-9.09163362739
輔	-9.78732858003
钙	-10.9302766825
股	-9.18630787712
販	-10.6526449459
鐮	-13.9668309506
掷	-12.4627535538
耶	-8.73394138936
榻	-13.360695147
仕	-9.67637150944
潔	-8.56415356872
镘	-15.7585904198
属	-8.61339428482
惡	-9.00282149783
巳	-12.2620828584
恶	-9.00282149783
智	-7.50276199254
汾	-12.1750714814
冀	-9.45780462516
垄	-11.7332387291
领	-8.43344146186
蔣	-12.5805365895
涨	-11.1046300697
爭	-7.85980806285
鎬	-12.292854517
樽	-13.360695147
讼	-10.0750106525
啃	-13.360695147
狂	-11.2812536053
际	-6.22921466773
鱉	-14.3722960587
绊	-12.6675479665
擎	-11.8267647871
祛	-13.0505402187
罟	-15.7585904198
鳞	-10.1309693061
散	-9.18630787712
歧	-10.4959002309
称	-9.2955609629
荷	-10.0091974339
轿	-11.1534202338
鈀	-15.7585904198
而	-6.27509802717
涕	-10.8910559694
媛	-9.6582714678
甚	-9.66276585739
辩	-10.6286917049
洪	-7.37241749084
倬	-13.27368377
纳	-7.53630534595
尴	-15.0654432393
茶	-9.8343346224
檻	-13.4560053268
蔺	-13.5613658425
沿	-11.3159391633
叁	-15.7585904198
橐	-15.7585904198
卖	-9.20323352801
陘	-12.4627535538
握	-13.1936410624
日	-6.44497169839
廳	-11.715539152
捶	-15.0654432393
蟹	-12.4627535538
咄	-10.4258716266
搏	-11.5997073365
逗	-12.9253770758
抠	-15.0654432393
垮	-12.5004938818
妲	-15.0654432393
椽	-14.6599781312
緊	-9.56827501397
乓	-9.48949413611
籟	-11.2812536053
桧	-12.0209208015
详	-11.7696063733
跪	-15.7585904198
六	-6.5373101078
鹳	-14.1491525074
職	-8.22918396198
書	-6.21120654585
犁	-10.5382345947
锄	-14.6599781312
尊	-9.18351457922
謐	-14.3722960587
冗	-15.7585904198
隙	-11.4278570795
宛	-10.0784178108
额	-8.41970228598
玫	-11.0951513257
疯	-10.7749837981
阮	-12.539714595
嬰	-11.3518711726
崴	-14.6599781312
舶	-11.4819243008
勁	-9.10572739047
廉	-9.97476523749
慌	-9.1891089994
藏	-7.69805037328
歐	-9.36499966587
浔	-13.9668309506
剖	-10.2863197461
荠	-13.9668309506
滩	-11.8873894089
轨	-11.6981474093
叫	-9.99653903704
郭	-10.3879523917
癮	-12.6675479665
扶	-10.3292447909
湾	-7.72493199193
善	-8.15021594544
骆	-14.6599781312
很	-11.0672425376
攏	-12.0697109657
漓	-10.7749837981
掠	-11.2926823012
斤	-10.7546441139
醬	-11.6477165556
稱	-9.2955609629
鶴	-8.59619292246
栽	-12.292854517
烂	-9.58897968733
奇	-8.07610797328
鹉	-11.715539152
糊	-8.61339428482
体	-6.72224635589
棒	-9.82105421474
豕	-14.6599781312
筛	-13.360695147
铚	-15.7585904198
姜	-10.8833930966
點	-7.00901647174
俨	-15.7585904198
質	-7.55638198338
镯	-13.6791488781
練	-8.05874801242
鈄	-15.7585904198
須	-9.8184191671
谐	-13.360695147
岛	-8.35248703858
产	-4.98856976742
犯	-10.4258716266
碳	-10.8241164867
娴	-12.0950287737
治	-4.97452221804
蓋	-8.6569144482
晌	-12.0697109657
苏	-7.928164802
汐	-12.2322298952
燙	-15.7585904198
博	-7.41789577189
鹜	-13.8126802708
表	-4.81320203353
韭	-13.5613658425
煮	-12.5004938818
壳	-10.4020041451
署	-12.2620828584
捺	-10.1454623134
追	-10.2696526937
咀	-13.0505402187
戏	-9.08276719818
栓	-11.4545253266
阗	-11.8873894089
纜	-12.8141514407
护	-7.04205468727
梨	-8.75008523774
眭	-13.4560053268
紱	-15.7585904198
镁	-11.414784998
偃	-13.360695147
濒	-13.360695147
闖	-9.7950110762
恣	-13.5613658425
湧	-10.2947586148
鑫	-9.77213841453
璁	-12.539714595
销	-8.59696841688
錄	-9.35833297451
将	-8.35309475662
蒡	-14.6599781312
芥	-13.6791488781
侧	-11.5100951778
疫	-9.57857376617
横	-8.80014202652
环	-7.92776742468
禳	-14.3722960587
嬴	-13.6791488781
枷	-14.1491525074
似	-9.4970987355
殿	-9.56418502871
品	-7.62882597402
獄	-13.1936410624
祈	-12.3573930382
烙	-15.0654432393
绝	-9.43782212557
塞	-7.66972163066
拥	-9.39556231628
嗫	-13.27368377
可	-6.16762422975
喀	-9.34677215211
厄	-11.1238614316
缇	-15.7585904198
妈	-8.55295524341
骊	-13.6791488781
候	-10.3075519663
熘	-15.7585904198
鴛	-12.1476725072
帝	-7.97954177489
鬟	-14.1491525074
榨	-13.8126802708
元	-6.11718217235
盂	-13.4560053268
鉅	-12.5805365895
竊	-10.7087344126
評	-10.3161727093
铖	-12.7140679821
絛	-13.27368377
飞	-7.77617407299
慣	-9.41470998569
賦	-11.6810529759
山	-5.73776437487
婵	-11.339749812
懸	-10.3161727093
濼	-13.360695147
萌	-10.5656335689
踐	-10.6526449459
榕	-11.6981474093
焚	-11.6314560348
墟	-13.4560053268
笞	-15.7585904198
攢	-11.3159391633
让	-10.658723992
听	-8.77944514475
炯	-10.5063169918
場	-7.47534897843
蛋	-9.01570978403
俑	-11.6981474093
桔	-12.8141514407
珙	-14.1491525074
党	-7.39245270332
緝	-10.549104267
闭	-9.8343346224
絲	-8.27590859166
任	-7.69615762824
嚀	-12.8141514407
簇	-12.5805365895
怏	-13.27368377
莎	-9.86694620799
樓	-9.05172808322
匙	-12.1476725072
鸛	-14.1491525074
谧	-14.3722960587
厮	-12.8141514407
挹	-15.7585904198
芸	-10.8533156414
洽	-12.5805365895
貼	-11.5689356778
剃	-15.0654432393
淒	-12.6675479665
勘	-12.7140679821
扣	-11.6810529759
迦	-10.2905302787
影	-7.78233847607
绰	-10.374095357
驳	-12.2032423583
泼	-11.1141995207
衿	-15.7585904198
需	-9.8184191671
炅	-13.1195330902
帆	-9.91794876245
堊	-10.5881064248
瀚	-10.8533156414
稞	-12.539714595
蚡	-15.7585904198
肥	-9.28161805693
渦	-14.1491525074
株	-12.1210042601
鰲	-12.1476725072
头	-6.56174063802
斷	-8.65362497155
榿	-15.0654432393
囁	-13.27368377
着	-8.59464373548
鏃	-13.360695147
僅	-8.10747024412
嫉	-12.1210042601
敌	-9.00049591539
仑	-9.33534345628
做	-9.77717620856
蝠	-13.9668309506
书	-6.21120654585
铭	-8.96736895709
凯	-8.90212843522
牮	-15.7585904198
籲	-9.96253266905
晶	-8.17432560143
苹	-12.0950287737
恺	-11.0400915485
賽	-8.6610415692
紇	-15.7585904198
守	-7.7609272928
朋	-8.12958653017
意	-6.77716019405
锗	-15.7585904198
则	-8.54335044109
尝	-9.27854585789
綜	-10.2821268679
憤	-9.75717554186
货	-8.05648607977
閬	-14.6599781312
縱	-10.102598609
氽	-10.2134129753
趼	-14.6599781312
千	-5.79405480572
嵇	-15.7585904198
细	-7.58163655159
磊	-10.0317426722
蹑	-11.1838794413
雖	-13.1195330902
变	-7.79235064326
祟	-10.3292447909
捣	-12.3246032153
酯	-13.4560053268
翰	-9.27701329054
塵	-9.46702128026
轻	-7.49268308566
淼	-11.2152956375
西	-5.82773092049
禁	-8.11223669737
羅	-6.13846096825
儆	-12.0950287737
殍	-14.3722960587
憑	-11.6314560348
耐	-8.90212843522
枕	-11.2587807495
缚	-12.1210042601
欢	-8.98094382618
薩	-7.59010400269
未	-8.02753727581
纯	-8.86392038039
嘴	-9.92670794253
褶	-12.8682186619
悻	-12.1210042601
础	-9.2306325022
鳃	-13.1936410624
必	-7.63295943134
繄	-15.7585904198
鋇	-12.8682186619
恐	-9.70650125089
蓓	-10.7281524984
晔	-10.0252491429
奖	-9.48382839858
啞	-12.0209208015
早	-9.56214629202
士	-6.8652922756
絮	-9.7621383312
獲	-9.59949503133
韵	-10.0921637317
潺	-13.6791488781
菽	-14.6599781312
庄	-8.79824269072
栋	-10.741310583
莒	-14.1491525074
崙	-9.33534345628
粘	-10.9223085129
匝	-12.0209208015
队	-8.31083913977
谣	-12.9860016976
焱	-11.6314560348
邰	-15.7585904198
厲	-10.2696526937
隴	-11.2699540501
貸	-10.5436546622
挽	-10.9627998742
則	-8.54335044109
乏	-10.6227919828
腑	-11.7696063733
插	-11.2259909267
蝕	-10.611095943
穗	-10.7957457896
癟	-14.3722960587
询	-10.1788605938
令	-7.21592443243
执	-9.38356559999
顫	-12.0209208015
共	-5.4112828053
直	-8.00453778078
拼	-10.9794669267
倆	-15.7585904198
璉	-11.1838794413
锈	-10.5824406872
脐	-12.5805365895
宗	-6.57018895536
砖	-11.1634705697
军	-6.13786373542
躥	-12.8682186619
羯	-14.1491525074
殷	-11.0400915485
蠶	-11.058110054
壁	-9.17933920781
祀	-12.292854517
哉	-12.2032423583
歌	-9.34349346065
藓	-11.95192793
糙	-12.3912945898
襠	-12.539714595
滥	-10.7818566774
姫	-13.6791488781
籮	-14.6599781312
牲	-9.69016483157
桶	-13.8126802708
骂	-10.9464060644
径	-10.1418193222
椋	-15.7585904198
隊	-8.31083913977
漏	-11.9299490233
